Start Location,"DIGI145"
End Location,"DIGI157"
Project,RL Viz Test
Start Date,8/3/2016 12:00 AM
End Date,12/31/2016 11:59 PM

Trip Distance(mi),25.63
Expected Travel Time(s),1651 (27:31)
Number of Trips,73563
Average Speed(mph),61.3
Average Travel Time(s),1505.5 (25:05)
Standard Deviation,443.5
15th Percentile Travel Time(s),1426 (23:46)
85th Percentile Travel Time(s),1676 (27:56)
95th Percentile Travel Time(s),2380 (39:40)

* - Values are estimates due to missing data.

Start Time,Average Speed(mph),Average Travel Time(s),Number of Trips
"9/30/2016 7:00:00 AM*",50.7,1820,12
"9/30/2016 7:15:00 AM*",62.4,1478,14
"9/30/2016 7:30:00 AM*",62.3,1482,10
"9/30/2016 7:45:00 AM*",61.3,1505,7
"9/30/2016 8:00:00 AM*",62.7,1471,10
"9/30/2016 8:15:00 AM*",61.7,1495,6
"9/30/2016 8:30:00 AM*",62.8,1470,12
"9/30/2016 8:45:00 AM*",63.1,1462,15
"9/30/2016 9:00:00 AM*",33.2,2776,1
"9/30/2016 9:15:00 AM*",38.3,2407,1
"9/30/2016 9:30:00 AM*",62,1489,5
"9/30/2016 9:45:00 AM*",62,1489,14
"9/30/2016 2:30:00 PM*",77.9,1184,1
"9/30/2016 3:15:00 PM*",79.4,1162,1
"9/30/2016 3:30:00 PM*",41.7,2213,1
"9/30/2016 8:00:00 PM*",63.7,1449,16
"9/30/2016 8:15:00 PM*",64,1442,7
"9/30/2016 8:30:00 PM*",61,1514,7
"9/30/2016 8:45:00 PM*",64.2,1438,9
"9/30/2016 9:00:00 PM*",62.5,1478,6
"9/30/2016 9:15:00 PM*",63.6,1450,7
"9/30/2016 9:30:00 PM*",62.2,1483,8
"9/30/2016 9:45:00 PM*",62.2,1484,5
"9/30/2016 10:00:00 PM*",62.4,1479,8
"9/30/2016 10:15:00 PM*",64,1441,4
"9/30/2016 10:30:00 PM*",62,1488,4
"9/30/2016 10:45:00 PM*",39,2366,1
"9/30/2016 11:00:00 PM*",62.3,1482,5
"9/30/2016 11:15:00 PM*",63.6,1452,3
"9/30/2016 11:30:00 PM*",62.1,1487,4
"9/30/2016 11:45:00 PM*",61.2,1507,3
"10/1/2016 12:00:00 AM*",63.1,1463,10
"10/1/2016 12:15:00 AM*",61.2,1508,3
"10/1/2016 12:45:00 AM*",59.3,1555,3
"10/1/2016 1:00:00 AM*",36.3,2545,2
"10/1/2016 1:15:00 AM*",62.4,1480,3
"10/1/2016 1:30:00 AM*",62.9,1467,1
"10/1/2016 1:45:00 AM*",60.4,1529,1
"10/1/2016 2:00:00 AM*",64.7,1427,1
"10/1/2016 2:30:00 AM*",60.8,1518,1
"10/1/2016 2:45:00 AM*",60.3,1530,1
"10/1/2016 3:15:00 AM*",63.7,1449,1
"10/1/2016 4:30:00 AM*",61.2,1508,2
"10/1/2016 5:00:00 AM*",62.1,1487,1
"10/1/2016 5:15:00 AM*",63.1,1463,1
"10/1/2016 5:30:00 AM*",62.6,1474,1
"10/1/2016 6:15:00 AM*",63.8,1446,3
"10/1/2016 6:30:00 AM*",59.9,1541,4
"10/1/2016 6:45:00 AM*",63.9,1445,2
"10/1/2016 7:00:00 AM*",62,1488,2
"10/1/2016 7:15:00 AM*",61.6,1498,3
"10/1/2016 7:30:00 AM*",61.3,1505,5
"10/1/2016 7:45:00 AM*",62.9,1468,5
"10/1/2016 8:00:00 AM*",61.2,1509,5
"10/1/2016 8:15:00 AM*",60.3,1531,6
"10/1/2016 8:30:00 AM*",62.7,1472,6
"10/1/2016 8:45:00 AM*",63.2,1459,9
"10/1/2016 9:00:00 AM*",62.6,1475,2
"10/1/2016 9:15:00 AM*",63.6,1452,5
"10/1/2016 9:30:00 AM*",62.2,1483,9
"10/1/2016 9:45:00 AM*",62.8,1469,6
"10/1/2016 10:00:00 AM*",63.2,1460,11
"10/1/2016 10:15:00 AM*",62.4,1479,10
"10/1/2016 10:30:00 AM*",62.2,1484,14
"10/1/2016 10:45:00 AM*",62.2,1484,11
"10/1/2016 11:00:00 AM*",62,1488,12
"10/1/2016 11:15:00 AM*",62.4,1478,7
"10/1/2016 11:30:00 AM*",61.9,1492,5
"10/1/2016 11:45:00 AM*",60.6,1523,7
"10/1/2016 12:00:00 PM*",62.6,1473,13
"10/1/2016 12:15:00 PM*",62.2,1484,12
"10/1/2016 12:30:00 PM*",63.9,1444,12
"10/1/2016 12:45:00 PM*",62,1489,13
"10/1/2016 1:00:00 PM*",58.1,1587,3
"10/1/2016 1:15:00 PM*",22.2,4159,1
"10/1/2016 8:00:00 PM*",61.4,1504,3
"10/1/2016 8:15:00 PM*",62,1488,6
"10/1/2016 8:30:00 PM*",63.5,1454,3
"10/1/2016 8:45:00 PM*",46.9,1968,2
"10/1/2016 9:00:00 PM*",60.7,1520,8
"10/1/2016 9:15:00 PM*",60,1539,6
"10/1/2016 9:30:00 PM*",59.3,1556,9
"10/1/2016 9:45:00 PM*",61.5,1500,2
"10/1/2016 10:00:00 PM*",61.1,1511,7
"10/1/2016 10:15:00 PM*",62.2,1484,3
"10/1/2016 10:30:00 PM*",61.1,1511,1
"10/1/2016 10:45:00 PM*",63,1464,1
"10/1/2016 11:15:00 PM*",60.2,1534,5
"10/1/2016 11:30:00 PM*",62.1,1487,2
"10/1/2016 11:45:00 PM*",60.1,1535,3
"10/2/2016 12:00:00 AM*",64.8,1424,3
"10/2/2016 12:15:00 AM*",60.9,1516,4
"10/2/2016 12:30:00 AM*",63.2,1461,6
"10/2/2016 12:45:00 AM*",59,1564,1
"10/2/2016 1:00:00 AM*",47.9,1928,4
"10/2/2016 1:15:00 AM*",60.5,1526,1
"10/2/2016 1:30:00 AM*",61.3,1506,1
"10/2/2016 1:45:00 AM*",21.6,4273,1
"10/2/2016 2:15:00 AM*",62.2,1483,3
"10/2/2016 3:15:00 AM*",63.6,1450,1
"10/2/2016 3:30:00 AM*",61.1,1510,2
"10/2/2016 4:15:00 AM*",58,1590,1
"10/2/2016 6:30:00 AM*",61,1513,3
"10/2/2016 6:45:00 AM*",61.6,1498,1
"10/2/2016 7:00:00 AM*",64.1,1440,2
"10/2/2016 7:15:00 AM*",63.6,1450,5
"10/2/2016 7:30:00 AM*",65.3,1414,1
"10/2/2016 8:00:00 AM*",63.3,1457,4
"10/2/2016 8:15:00 AM*",65.8,1403,1
"10/2/2016 8:30:00 AM*",64.8,1424,5
"10/2/2016 8:45:00 AM*",61.2,1509,6
"10/2/2016 9:00:00 AM*",64.6,1428,10
"10/2/2016 9:15:00 AM*",63.3,1458,3
"10/2/2016 9:30:00 AM*",62.5,1476,10
"10/2/2016 9:45:00 AM*",46.6,1980,4
"10/2/2016 10:00:00 AM*",62.4,1480,5
"10/2/2016 10:15:00 AM*",62.2,1484,5
"10/2/2016 10:30:00 AM*",63.4,1456,7
"10/2/2016 10:45:00 AM*",63.1,1463,5
"10/2/2016 11:00:00 AM*",64,1442,10
"10/2/2016 11:15:00 AM*",64.1,1439,5
"10/2/2016 11:30:00 AM*",62.1,1486,9
"10/2/2016 11:45:00 AM*",62.6,1473,7
"10/2/2016 12:00:00 PM*",62.7,1471,9
"10/2/2016 12:15:00 PM*",64,1443,11
"10/2/2016 12:30:00 PM*",64,1443,9
"10/2/2016 12:45:00 PM*",62.6,1473,6
"10/2/2016 1:00:00 PM*",61.9,1492,6
"10/2/2016 1:15:00 PM*",62.3,1482,7
"10/2/2016 1:30:00 PM*",63.9,1445,15
"10/2/2016 1:45:00 PM*",64.1,1439,5
"10/2/2016 6:30:00 PM*",43.5,2120,1
"10/2/2016 8:00:00 PM*",65.3,1413,1
"10/2/2016 8:15:00 PM*",61.9,1492,3
"10/2/2016 8:30:00 PM*",64.8,1424,5
"10/2/2016 8:45:00 PM*",64.6,1428,1
"10/2/2016 9:00:00 PM*",64.5,1432,2
"10/2/2016 9:15:00 PM*",64.3,1436,2
"10/2/2016 9:30:00 PM*",63.2,1461,5
"10/2/2016 10:00:00 PM*",51.4,1796,2
"10/2/2016 10:15:00 PM*",64.3,1436,3
"10/2/2016 11:00:00 PM*",61.4,1502,3
"10/2/2016 11:15:00 PM*",63.4,1455,1
"10/2/2016 11:30:00 PM*",62.4,1479,1
"10/2/2016 11:45:00 PM*",62.2,1484,2
"10/3/2016 12:00:00 AM*",63.5,1453,2
"10/3/2016 12:15:00 AM*",58.7,1572,3
"10/3/2016 12:30:00 AM*",57.6,1601,1
"10/3/2016 1:00:00 AM*",53.3,1732,1
"10/3/2016 1:45:00 AM*",60.3,1530,1
"10/3/2016 2:00:00 AM*",38.5,2397,1
"10/3/2016 3:15:00 AM*",61.4,1503,5
"10/3/2016 4:30:00 AM*",64.6,1429,3
"10/3/2016 4:45:00 AM*",65,1420,1
"10/3/2016 5:00:00 AM*",63.1,1463,2
"10/3/2016 5:15:00 AM*",38.1,2424,1
"10/3/2016 5:30:00 AM*",62.1,1487,8
"10/3/2016 5:45:00 AM*",60.9,1517,4
"10/3/2016 6:00:00 AM*",61,1514,3
"10/3/2016 6:15:00 AM*",61.7,1496,6
"10/3/2016 6:30:00 AM*",65.4,1412,3
"10/3/2016 6:45:00 AM*",62.6,1474,4
"10/3/2016 7:00:00 AM*",64.6,1430,4
"10/3/2016 7:15:00 AM*",63,1465,9
"10/3/2016 7:30:00 AM*",62.5,1476,13
"10/3/2016 7:45:00 AM*",61.4,1503,5
"10/3/2016 8:00:00 AM*",62.8,1469,15
"10/3/2016 8:15:00 AM*",63.5,1454,13
"10/3/2016 8:30:00 AM*",61.9,1490,13
"10/3/2016 8:45:00 AM*",61.6,1497,11
"10/3/2016 9:00:00 AM*",63.4,1457,6
"10/3/2016 9:15:00 AM*",63.2,1459,11
"10/3/2016 9:30:00 AM*",63.6,1450,9
"10/3/2016 9:45:00 AM*",62.4,1480,12
"10/3/2016 10:00:00 AM*",63.3,1458,14
"10/3/2016 10:15:00 AM*",62.3,1482,13
"10/3/2016 10:30:00 AM*",63.2,1461,15
"10/3/2016 10:45:00 AM*",62.8,1469,13
"10/3/2016 11:00:00 AM*",62.5,1476,11
"10/3/2016 11:15:00 AM*",62.9,1468,11
"10/3/2016 11:30:00 AM*",63.1,1464,12
"10/3/2016 11:45:00 AM*",64.8,1423,5
"10/3/2016 12:00:00 PM*",61.3,1505,13
"10/3/2016 12:15:00 PM*",62.5,1477,8
"10/3/2016 12:30:00 PM*",62.7,1472,9
"10/3/2016 12:45:00 PM*",62.9,1468,5
"10/3/2016 1:00:00 PM*",61.6,1498,17
"10/3/2016 1:15:00 PM*",62.6,1475,9
"10/3/2016 1:30:00 PM*",62.9,1467,18
"10/3/2016 1:45:00 PM*",62,1488,12
"10/3/2016 2:00:00 PM*",63.2,1460,10
"10/3/2016 2:15:00 PM*",63,1464,7
"10/3/2016 2:30:00 PM*",63.1,1462,12
"10/3/2016 2:45:00 PM*",63.6,1451,8
"10/3/2016 3:00:00 PM*",63.7,1448,17
"10/3/2016 3:15:00 PM*",64.4,1434,13
"10/3/2016 3:30:00 PM*",61.9,1491,16
"10/3/2016 3:45:00 PM*",61.6,1498,15
"10/3/2016 4:00:00 PM*",60,1538,12
"10/3/2016 4:15:00 PM*",57.7,1598,19
"10/3/2016 4:30:00 PM*",61.9,1490,7
"10/3/2016 4:45:00 PM*",63,1466,8
"10/3/2016 5:00:00 PM*",64.3,1435,11
"10/3/2016 5:15:00 PM*",60.1,1536,17
"10/3/2016 5:30:00 PM*",59.7,1546,11
"10/3/2016 5:45:00 PM*",64,1443,10
"10/3/2016 6:00:00 PM*",63.2,1460,12
"10/3/2016 6:15:00 PM*",63.4,1455,17
"10/3/2016 6:30:00 PM*",63.3,1458,7
"10/3/2016 6:45:00 PM*",62.1,1486,9
"10/3/2016 7:00:00 PM*",62.7,1473,8
"10/3/2016 7:15:00 PM*",61.9,1492,3
"10/3/2016 7:30:00 PM*",61.4,1503,2
"10/3/2016 7:45:00 PM*",53.2,1734,1
"10/3/2016 8:00:00 PM*",64.1,1439,2
"10/3/2016 8:30:00 PM*",60.5,1526,2
"10/3/2016 8:45:00 PM*",63.8,1446,1
"10/3/2016 9:00:00 PM*",62.1,1487,5
"10/3/2016 9:15:00 PM*",61.6,1499,1
"10/3/2016 9:45:00 PM*",64.5,1430,1
"10/3/2016 10:15:00 PM*",50.8,1815,3
"10/3/2016 10:30:00 PM*",61.4,1503,1
"10/3/2016 10:45:00 PM*",63.3,1457,3
"10/3/2016 11:00:00 PM*",24.4,3775,1
"10/3/2016 11:15:00 PM*",63.2,1461,2
"10/3/2016 11:30:00 PM*",63.2,1459,1
"10/3/2016 11:45:00 PM*",64,1443,4
"10/4/2016 12:00:00 AM*",61.2,1509,5
"10/4/2016 12:15:00 AM*",61.7,1495,1
"10/4/2016 12:30:00 AM*",50.5,1829,1
"10/4/2016 1:15:00 AM*",60.9,1516,1
"10/4/2016 1:30:00 AM*",61.4,1502,1
"10/4/2016 2:30:00 AM*",20.6,4481,1
"10/4/2016 3:00:00 AM*",61.4,1502,2
"10/4/2016 3:15:00 AM*",58.9,1566,2
"10/4/2016 3:30:00 AM*",59.4,1553,1
"10/4/2016 3:45:00 AM*",58.2,1585,1
"10/4/2016 4:00:00 AM*",62.2,1484,1
"10/4/2016 4:45:00 AM*",63.4,1456,1
"10/4/2016 5:00:00 AM*",60.5,1526,1
"10/4/2016 8:00:00 PM*",61.5,1500,6
"10/4/2016 8:15:00 PM*",64.5,1431,4
"10/4/2016 8:30:00 PM*",61.8,1494,8
"10/4/2016 8:45:00 PM*",62.7,1472,2
"10/4/2016 9:00:00 PM*",62.7,1472,3
"10/4/2016 9:15:00 PM*",63.6,1450,3
"10/4/2016 9:30:00 PM*",63.4,1456,5
"10/4/2016 9:45:00 PM*",56.9,1623,3
"10/4/2016 10:00:00 PM*",64,1442,1
"10/4/2016 10:15:00 PM*",63.1,1463,6
"10/4/2016 10:30:00 PM*",31.7,2908,2
"10/4/2016 10:45:00 PM*",58.7,1573,1
"10/4/2016 11:00:00 PM*",60.3,1531,1
"10/4/2016 11:15:00 PM*",63.9,1445,2
"10/4/2016 11:30:00 PM*",64.3,1435,4
"10/4/2016 11:45:00 PM*",63.5,1454,1
"10/5/2016 12:00:00 AM*",65.4,1411,2
"10/5/2016 12:15:00 AM*",61.2,1509,4
"10/5/2016 12:30:00 AM*",60.4,1528,2
"10/5/2016 1:00:00 AM*",59.8,1543,1
"10/5/2016 2:00:00 AM*",60.2,1534,1
"10/5/2016 2:15:00 AM*",29.8,3094,2
"10/5/2016 9:45:00 AM*",35.2,2620,1
"10/5/2016 7:00:00 PM*",21.2,4351,1
"10/5/2016 7:45:00 PM*",37.7,2451,1
"10/5/2016 8:00:00 PM*",62.5,1477,3
"10/5/2016 8:15:00 PM*",65.2,1415,2
"10/5/2016 8:30:00 PM*",63.5,1453,2
"10/5/2016 8:45:00 PM*",64.6,1429,5
"10/5/2016 9:00:00 PM*",60,1538,7
"10/5/2016 9:15:00 PM*",63.1,1462,4
"10/5/2016 9:30:00 PM*",63.3,1458,4
"10/5/2016 9:45:00 PM*",63.9,1444,1
"10/5/2016 10:00:00 PM*",63.5,1454,5
"10/5/2016 10:15:00 PM*",61.7,1496,1
"10/5/2016 10:30:00 PM*",66.2,1394,1
"10/5/2016 10:45:00 PM*",62.1,1487,2
"10/5/2016 11:00:00 PM*",61.6,1499,1
"10/5/2016 11:30:00 PM*",63.1,1462,2
"10/5/2016 11:45:00 PM*",62.6,1473,3
"10/6/2016 12:00:00 AM*",64,1443,6
"10/6/2016 12:15:00 AM*",49.3,1873,2
"10/6/2016 12:45:00 AM*",64.8,1425,1
"10/6/2016 1:00:00 AM*",60.6,1522,1
"10/6/2016 1:45:00 AM*",60.7,1521,2
"10/6/2016 2:30:00 AM*",63.8,1446,4
"10/6/2016 2:45:00 AM*",59.3,1556,1
"10/6/2016 3:00:00 AM*",62.1,1486,2
"10/6/2016 3:15:00 AM*",61.3,1505,1
"10/6/2016 3:30:00 AM*",63.7,1449,1
"10/6/2016 4:00:00 AM*",31.6,2923,2
"10/6/2016 4:15:00 AM*",30.7,3008,2
"10/6/2016 4:30:00 AM*",62.7,1471,4
"10/6/2016 4:45:00 AM*",63.4,1456,7
"10/6/2016 5:00:00 AM*",47.1,1961,2
"10/6/2016 5:15:00 AM*",64.3,1436,1
"10/6/2016 5:30:00 AM*",65.6,1406,3
"10/6/2016 5:45:00 AM*",60.4,1527,4
"10/6/2016 6:00:00 AM*",61.7,1495,3
"10/6/2016 6:15:00 AM*",63.5,1453,9
"10/6/2016 6:30:00 AM*",62.4,1478,11
"10/6/2016 6:45:00 AM*",63.2,1460,9
"10/6/2016 7:00:00 AM*",62.1,1485,13
"10/6/2016 7:15:00 AM*",62.3,1482,13
"10/6/2016 7:30:00 AM*",63.4,1456,10
"10/6/2016 7:45:00 AM*",62.3,1482,13
"10/6/2016 8:00:00 AM*",63.9,1445,14
"10/6/2016 8:15:00 AM*",63.3,1457,19
"10/6/2016 8:30:00 AM*",63.5,1454,10
"10/6/2016 8:45:00 AM*",63.4,1455,7
"10/6/2016 9:00:00 AM*",62.1,1486,9
"10/6/2016 9:15:00 AM*",62.8,1470,11
"10/6/2016 9:30:00 AM*",63.5,1453,7
"10/6/2016 9:45:00 AM*",65.1,1418,4
"10/6/2016 10:00:00 AM*",62.4,1480,9
"10/6/2016 10:15:00 AM*",61.2,1508,12
"10/6/2016 10:30:00 AM*",62.6,1474,15
"10/6/2016 10:45:00 AM*",61.9,1490,14
"10/6/2016 11:00:00 AM*",62.9,1467,14
"10/6/2016 11:15:00 AM*",63.7,1450,14
"10/6/2016 11:30:00 AM*",61.5,1501,1
"10/6/2016 5:30:00 PM*",36.7,2516,1
"10/6/2016 8:00:00 PM*",64.2,1438,11
"10/6/2016 8:15:00 PM*",64.1,1441,6
"10/6/2016 8:30:00 PM*",63.1,1462,7
"10/6/2016 8:45:00 PM*",62.3,1482,1
"10/6/2016 9:00:00 PM*",62.3,1481,6
"10/6/2016 9:15:00 PM*",63,1465,3
"10/6/2016 9:30:00 PM*",62,1488,3
"10/6/2016 9:45:00 PM*",63,1465,4
"10/6/2016 10:00:00 PM*",66,1399,4
"10/6/2016 10:15:00 PM*",62.6,1474,2
"10/6/2016 10:30:00 PM*",62.9,1468,3
"10/6/2016 10:45:00 PM*",62.1,1486,4
"10/6/2016 11:00:00 PM*",21.4,4315,1
"10/6/2016 11:15:00 PM*",62.1,1485,2
"10/6/2016 11:30:00 PM*",64.5,1432,4
"10/6/2016 11:45:00 PM*",62.1,1487,2
"10/7/2016 12:00:00 AM*",63.6,1450,3
"10/7/2016 12:30:00 AM*",49.9,1848,2
"10/7/2016 12:45:00 AM*",64.8,1425,3
"10/7/2016 1:15:00 AM*",62.6,1473,1
"10/7/2016 1:30:00 AM*",59.3,1556,3
"10/7/2016 2:15:00 AM*",61,1513,3
"10/7/2016 2:30:00 AM*",61.2,1508,3
"10/7/2016 3:15:00 AM*",62,1488,3
"10/7/2016 3:45:00 AM*",62.5,1477,1
"10/7/2016 4:45:00 AM*",62.6,1475,4
"10/7/2016 5:00:00 AM*",64.4,1433,1
"10/7/2016 5:15:00 AM*",36.7,2512,3
"10/7/2016 5:30:00 AM*",64.7,1426,3
"10/7/2016 5:45:00 AM*",62.2,1484,5
"10/7/2016 6:00:00 AM*",61.1,1510,6
"10/7/2016 6:15:00 AM*",64.4,1434,7
"10/7/2016 6:30:00 AM*",63.2,1460,8
"10/7/2016 6:45:00 AM*",64.5,1431,9
"10/7/2016 7:00:00 AM*",63.5,1453,12
"10/7/2016 7:15:00 AM*",62.4,1480,10
"10/7/2016 7:30:00 AM*",63.4,1455,7
"10/7/2016 7:45:00 AM*",62.8,1470,14
"10/7/2016 8:00:00 AM*",64.5,1430,9
"10/7/2016 8:15:00 AM*",62.5,1478,14
"10/7/2016 8:30:00 AM*",61.4,1503,5
"10/7/2016 8:45:00 AM*",64.3,1435,10
"10/7/2016 9:00:00 AM*",63.9,1444,19
"10/7/2016 9:15:00 AM*",64,1442,8
"10/7/2016 9:30:00 AM*",63.3,1457,9
"10/7/2016 9:45:00 AM*",63,1465,11
"10/7/2016 10:00:00 AM*",63,1465,15
"10/7/2016 10:15:00 AM*",62.6,1474,14
"10/7/2016 10:30:00 AM*",61.7,1496,12
"10/7/2016 10:45:00 AM*",63.2,1461,11
"10/7/2016 11:00:00 AM*",63.3,1457,11
"10/7/2016 11:15:00 AM*",61.9,1490,16
"10/7/2016 11:30:00 AM*",62.8,1469,14
"10/7/2016 11:45:00 AM*",63.1,1463,12
"10/7/2016 12:00:00 PM*",63.4,1456,21
"10/7/2016 12:15:00 PM*",62.8,1471,18
"10/7/2016 12:30:00 PM*",61.7,1495,21
"10/7/2016 12:45:00 PM*",62.8,1470,16
"10/7/2016 1:00:00 PM*",61.3,1506,13
"10/7/2016 1:15:00 PM*",62.9,1468,20
"10/7/2016 1:30:00 PM*",64.4,1434,13
"10/7/2016 1:45:00 PM*",62.1,1486,16
"10/7/2016 2:00:00 PM*",61.5,1501,11
"10/7/2016 2:15:00 PM*",62.9,1467,22
"10/7/2016 2:30:00 PM*",63.1,1463,30
"10/7/2016 2:45:00 PM*",62.6,1474,14
"10/7/2016 3:00:00 PM*",63.7,1448,12
"10/7/2016 3:15:00 PM*",59,1565,29
"10/7/2016 3:30:00 PM*",54.4,1696,23
"10/7/2016 3:45:00 PM*",54.8,1684,20
"10/7/2016 4:00:00 PM*",47.9,1927,14
"10/7/2016 4:15:00 PM*",51.6,1789,12
"10/7/2016 4:30:00 PM*",47,1964,17
"10/7/2016 4:45:00 PM*",51,1811,11
"10/7/2016 5:00:00 PM*",45.9,2009,18
"10/7/2016 5:15:00 PM*",46.4,1987,23
"10/7/2016 5:30:00 PM*",45.4,2031,12
"10/7/2016 5:45:00 PM*",49.5,1863,25
"10/7/2016 6:00:00 PM*",52.1,1770,23
"10/7/2016 6:15:00 PM*",53.3,1731,21
"10/7/2016 6:30:00 PM*",59.9,1541,15
"10/7/2016 6:45:00 PM*",62.2,1484,23
"10/7/2016 7:00:00 PM*",63.7,1448,15
"10/7/2016 7:15:00 PM*",62.4,1479,22
"10/7/2016 7:30:00 PM*",63.1,1462,11
"10/7/2016 7:45:00 PM*",63,1464,3
"10/7/2016 8:00:00 PM*",62.4,1479,13
"10/7/2016 8:15:00 PM*",62.7,1473,12
"10/7/2016 8:30:00 PM*",63.6,1451,13
"10/7/2016 8:45:00 PM*",63.5,1453,15
"10/7/2016 9:00:00 PM*",62.8,1469,11
"10/7/2016 9:15:00 PM*",61.7,1496,15
"10/7/2016 9:30:00 PM*",62.4,1479,9
"10/7/2016 9:45:00 PM*",62.6,1473,7
"10/7/2016 10:00:00 PM*",61.7,1495,7
"10/7/2016 10:15:00 PM*",61.5,1502,6
"10/7/2016 10:30:00 PM*",63,1465,4
"10/7/2016 10:45:00 PM*",65.2,1416,4
"10/7/2016 11:00:00 PM*",62.5,1477,10
"10/7/2016 11:15:00 PM*",62.5,1477,4
"10/7/2016 11:30:00 PM*",62.9,1467,3
"10/7/2016 11:45:00 PM*",62.5,1476,4
"10/8/2016 12:00:00 AM*",65.1,1418,7
"10/8/2016 12:15:00 AM*",61.4,1504,3
"10/8/2016 12:30:00 AM*",63.6,1450,3
"10/8/2016 12:45:00 AM*",60.9,1516,2
"10/8/2016 1:00:00 AM*",61.9,1491,2
"10/8/2016 1:15:00 AM*",63.5,1454,1
"10/8/2016 2:00:00 AM*",57.6,1602,2
"10/8/2016 2:15:00 AM*",62.7,1471,1
"10/8/2016 2:45:00 AM*",64.8,1424,1
"10/8/2016 3:00:00 AM*",64.9,1422,1
"10/8/2016 4:00:00 AM*",64.5,1430,1
"10/8/2016 4:15:00 AM*",64.8,1424,1
"10/8/2016 4:45:00 AM*",62.5,1476,2
"10/8/2016 5:30:00 AM*",61.7,1496,1
"10/8/2016 5:45:00 AM*",63.7,1448,1
"10/8/2016 6:00:00 AM*",62.6,1473,1
"10/8/2016 6:15:00 AM*",64.6,1430,6
"10/8/2016 6:30:00 AM*",63.1,1462,4
"10/8/2016 6:45:00 AM*",64,1442,2
"10/8/2016 7:00:00 AM*",62.2,1483,6
"10/8/2016 7:15:00 AM*",64.4,1434,5
"10/8/2016 7:30:00 AM*",63.1,1463,11
"10/8/2016 7:45:00 AM*",63.5,1453,10
"10/8/2016 8:00:00 AM*",63.4,1455,6
"10/8/2016 8:15:00 AM*",64.2,1438,12
"10/8/2016 8:30:00 AM*",62,1488,7
"10/8/2016 8:45:00 AM*",64.2,1439,10
"10/8/2016 9:00:00 AM*",63.3,1458,14
"10/8/2016 9:15:00 AM*",62.5,1477,10
"10/8/2016 9:30:00 AM*",65,1420,13
"10/8/2016 9:45:00 AM*",64.1,1441,14
"10/8/2016 10:00:00 AM*",65.1,1418,9
"10/8/2016 10:15:00 AM*",62.7,1472,11
"10/8/2016 10:30:00 AM*",64.9,1421,23
"10/8/2016 10:45:00 AM*",64.7,1427,9
"10/8/2016 11:00:00 AM*",63.7,1448,21
"10/8/2016 11:15:00 AM*",64.2,1439,10
"10/8/2016 8:00:00 PM*",64.4,1432,9
"10/8/2016 8:15:00 PM*",61.6,1498,2
"10/8/2016 8:30:00 PM*",61.2,1508,4
"10/8/2016 8:45:00 PM*",63.9,1444,6
"10/8/2016 9:00:00 PM*",63.4,1456,4
"10/8/2016 9:15:00 PM*",62.4,1478,1
"10/8/2016 9:30:00 PM*",62.5,1477,4
"10/8/2016 9:45:00 PM*",60.1,1535,3
"10/8/2016 10:00:00 PM*",63,1465,1
"10/8/2016 10:15:00 PM*",59,1565,2
"10/8/2016 10:30:00 PM*",62.3,1481,2
"10/8/2016 10:45:00 PM*",63.6,1452,8
"10/8/2016 11:00:00 PM*",61.6,1499,3
"10/8/2016 11:15:00 PM*",48.1,1920,2
"10/8/2016 11:30:00 PM*",61.8,1494,3
"10/8/2016 11:45:00 PM*",62.6,1475,2
"10/9/2016 12:00:00 AM*",64.3,1435,3
"10/9/2016 12:15:00 AM*",62.3,1481,6
"10/9/2016 12:45:00 AM*",63.4,1456,1
"10/9/2016 1:30:00 AM*",62.3,1481,1
"10/9/2016 2:00:00 AM*",64.4,1432,1
"10/9/2016 2:15:00 AM*",61.1,1511,2
"10/9/2016 2:30:00 AM*",62.9,1467,1
"10/9/2016 3:00:00 AM*",65.7,1404,1
"10/9/2016 4:45:00 AM*",59.7,1545,1
"10/9/2016 5:15:00 AM*",65.2,1415,1
"10/9/2016 6:00:00 AM*",64.7,1426,1
"10/9/2016 6:30:00 AM*",61.7,1495,1
"10/9/2016 6:45:00 AM*",61.1,1510,3
"10/9/2016 7:00:00 AM*",63.4,1455,4
"10/9/2016 7:15:00 AM*",64.9,1421,2
"10/9/2016 7:30:00 AM*",64.3,1435,4
"10/9/2016 7:45:00 AM*",61.4,1503,2
"10/9/2016 8:00:00 AM*",63.7,1449,2
"10/9/2016 8:30:00 AM*",63.6,1452,4
"10/9/2016 8:45:00 AM*",62.8,1470,2
"10/9/2016 9:00:00 AM*",62,1488,4
"10/9/2016 9:15:00 AM*",62.3,1482,5
"10/9/2016 9:30:00 AM*",61.1,1510,6
"10/9/2016 9:45:00 AM*",62.4,1478,3
"10/9/2016 10:00:00 AM*",63.2,1461,9
"10/9/2016 10:15:00 AM*",61.6,1497,2
"10/9/2016 10:30:00 AM*",62.8,1469,7
"10/9/2016 10:45:00 AM*",62.2,1484,10
"10/9/2016 11:00:00 AM*",62.5,1476,6
"10/9/2016 11:15:00 AM*",63.2,1461,7
"10/9/2016 11:30:00 AM*",63.9,1444,8
"10/9/2016 11:45:00 AM*",64.4,1432,3
"10/9/2016 12:00:00 PM*",64.7,1427,12
"10/9/2016 12:15:00 PM*",62.2,1483,3
"10/9/2016 12:30:00 PM*",62.9,1468,11
